primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Jackie Shroff,1957,NA,"actor,soundtrack,producer","tt0238936,tt9095260,tt0248185,tt0114234",6.0468599288022515,nm0006763,"Thriller, Action,Thriller, Action, Comedy, Family,Fantasy, Horror,Romance,Thriller, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Action,Drama,Fantasy, Crime,Thriller, Comedy,Drama,Family, Action,Comedy,Romance, Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Romance, Action,Drama,Romance, Comedy,Drama,Musical, Action,Crime,Thriller, Action,Drama,Thriller, Action,Comedy,Drama, Comedy,Horror, Drama,Musical,Romance, Drama,Family,Romance, Romance,Thriller, Drama,Fantasy,Romance, Drama,Romance,Thriller, Action,Adventure, Drama,Romance, Action,Drama, Crime,Mystery,Thriller, Action,Adventure,Animation, Action,Drama,History, Drama,Family, Fantasy, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Mystery,Thriller, Comedy,Family,Romance, Action,Adventure,Fantasy, Drama,Family,Musical, Action,Crime,Romance, Comedy,Drama,Romance, Action,Drama,Sport, Drama,Musical"
Vikas Anand,NA,NA,"actor,writer","tt0073707,tt0109555,tt0151206,tt0099953",5.432535177365409,nm0025630,"Action, Adventure, Drama,Family,Romance, Comedy, Romance,Thriller, Drama,Romance, Action,Drama, Mystery, Drama,Family, Action,Drama,Family, Comedy,Drama,Family, Action,Crime,Drama, Action,Adventure,Crime, Drama, Action,Comedy,Crime, Romance, Action,Drama,Romance, Drama,Family,Musical, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama"
Yvan Attal,1965,NA,"actor,writer,director","tt0269499,tt13285394,tt0408306,tt0293564",5.165162683696035,nm0040939,"Thriller, Crime,Drama,Thriller, Biography,Drama,Mystery, Crime, Comedy, Comedy,Crime, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Comedy,Crime,Drama, Crime,Thriller, Comedy,Romance, Drama, Action,Comedy,Crime, Comedy,Drama,Music, Biography,Drama,Thriller, Comedy,Drama,Romance, Drama,Thriller"
Abhi Bhattacharya,1921,1993,actor,"tt0145851,tt0067421,tt0215743,tt0242636",6.355029874576228,nm0080337,"Thriller, Action, Action,Family, Comedy, Crime,Mystery,Romance, Biography,History, Horror, Romance,Thriller, Drama,Fantasy, Comedy,Drama, Drama,Romance, Mystery, Drama,Family, Crime,Thriller, Comedy,Drama,Family, Fantasy, Crime,Drama, Action,Crime,Drama, Drama, Action,Comedy,Crime, Romance, Biography,Drama, Action,Adventure,Fantasy, Adventure,Fantasy, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller"
Bharat Bhushan,1920,1992,"actor,writer,producer","tt0332419,tt0130731,tt0137958,tt0157037",6.152541343557983,nm0080445,"Action,Thriller, Action, Drama,Musical,Romance, Comedy, Biography,History, Biography,Drama,Musical, Action,Adventure, Drama,Fantasy, Adventure,Drama,History, Drama,Romance, Action,Drama, Drama,Family, Musical,Romance, Comedy,Crime,Drama, Action,Adventure,Romance, Crime,Thriller, Action,Crime,Drama, Action,Adventure,Drama, Drama, Biography,Drama,Music, Romance, Comedy,Drama,Musical, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Musical"
Rahul Bose,1967,NA,"actor,writer,director","tt0215196,tt4110568,tt6180274,tt0296621",5.9997449538567675,nm0097893,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action,Adventure,Biography, Drama,Fantasy,Romance, Horror, Comedy,Music,Romance, Drama,Romance, Crime,Mystery,Thriller, Mystery, Comedy,Drama, Comedy,Crime,Drama, Comedy,Drama,Family, Comedy,Romance, Action,Crime,Drama, Crime,Drama, Drama, Drama,Horror,Mystery, Drama,History,Romance, Comedy,Drama,Romance"
J.D. Chakravarthi,1970,NA,"actor,director,writer","tt0314008,tt0195231,tt17497054,tt0471646",5.996804186088947,nm0149835,"Thriller, Action,Thriller, Action, Crime,Drama,Thriller, Action,Family, Crime, Comedy, Horror, Action,Comedy, Horror,Mystery, Horror,Mystery,Thriller, Action,Comedy,Romance, Action,Crime,Drama, Action,Romance, Drama, Fantasy,Horror,Mystery, Action,Adventure,Thriller, Romance, Family, Action,Comedy,Drama"
Kuan Tai Chen,1945,NA,"actor,director,producer","tt0164518,tt0076822,tt1258972,tt0226898",5.703098273270305,nm0155291,"Action,Drama,War, Action, Comedy, Horror, Action,Comedy, Comedy,Crime, Comedy,Drama, Action,Horror, Crime,Drama,Mystery, Action,Adventure,Crime, Action,Adventure,Drama, Action,Crime,Thriller, Adventure,Comedy, Action,Comedy,Drama, Action,Documentary, Action,Adventure, Crime,Mystery,Thriller, Action,Drama, Action,Drama,History, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Action,Adventure,Fantasy, Adventure,Fantasy, Action,Adventure,Mystery, Comedy,Sport, Action,Fantasy,Romance, Action,Crime, Adventure,Crime, Comedy,Crime,Mystery"
Rodolfo de Anda,1943,2010,"actor,director,producer","tt0275635,tt0367472,tt0323251,tt0323137",5.680007765385885,nm0207023,"Action,Drama,War, Crime,Drama,Thriller, Adventure,Drama,Western, Drama,Horror,Thriller, Action,Biography,Crime, Comedy,Drama, Western, Horror,Mystery,Sci-Fi, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Adventure,Crime, Action,Adventure,Drama, Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Adventure,Drama,Fantasy, Action,Fantasy,Horror, Horror,Mystery,Western, Action,Drama, Drama,Fantasy,Mystery, Drama,Western, Action,Drama,Western, Horror,Sci-Fi, Adventure,Drama, Adventure,Biography,Drama, Adventure,Crime,Drama, Action,Adventure,Western, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Action,Adventure,Fantasy, Comedy,Drama,Romance"
Franck Dubosc,1963,NA,"actor,writer,producer","tt0463872,tt6838702,tt0953369,tt0473829",4.848525119990742,nm0239498,"Comedy,Fantasy,Romance, Comedy,Drama,Family, Comedy,Romance, Adventure,Comedy,Crime, Crime,Drama, Comedy, Comedy,Music, Comedy,Fantasy, Comedy,Sport, Comedy,Drama, Comedy,Family, Adventure,Comedy"
Vince Edwards,1928,1996,"actor,director,writer","tt0051959,tt0054519,tt0104922,tt0049406",5.583643699009969,nm0250436,"Thriller, Action,Drama,War, Crime,Drama,Thriller, Action,War, Comedy,Romance,Sport, Drama,Romance,Western, Horror, Drama,Fantasy, Comedy,Crime, Crime,Drama,Film-Noir, Western, Comedy,Mystery, Adventure,Crime,Drama, Action,Crime,Drama, Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Drama,War, Drama,Thriller, Comedy,Musical,Western"
Sheng Fu,1954,1983,"actor,director","tt0079376,tt0075202,tt0071887,tt0074513",5.395700988896846,nm0297143,"Action,Comedy,Fantasy, Action,Drama,War, Action, Action,Documentary, Action,Adventure,Biography, Comedy, Action,Comedy, Action,Adventure, Action,Drama, Action,Drama,History, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Action,Romance, Action,Adventure,Drama, Action,Adventure,Fantasy, Action,Crime"
Pat Hingle,1924,2009,"actor,producer,soundtrack","tt0061747,tt0118688,tt0114214,tt0096895",5.825555816551391,nm0385757,"Thriller, Action,Comedy,Horror, Adventure,Drama,War, Comedy, Adventure,Animation,Drama, Adventure,Drama,Thriller, Comedy,Family,Western, Crime,Mystery,Thriller, Drama,Romance, Documentary, Western, Drama,Western, Drama,Film-Noir, Crime,Drama,Horror, Horror,Sci-Fi, Horror,Thriller, Action,Crime,Drama, Crime,Drama, Drama, Action,Comedy,Crime, Mystery,Thriller, Biography,Drama,Sport, Biography,Crime,Drama, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Thriller"
Rolf Hoppe,1930,2018,actor,"tt0135106,tt0082736,tt0192400,tt0086779",6.086826764159472,nm0388744,"Adventure,Comedy,Romance, Thriller, Biography,Music, Comedy, Family,Fantasy, Comedy,Crime,Thriller, Drama,Romance,Sci-Fi, Comedy,Fantasy,Musical, Comedy,Crime, Comedy,Drama, Drama,Romance, Mystery, Adventure,Western, Adventure,Comedy,Fantasy, Fantasy, Crime,Drama,Mystery, Comedy,Romance, Biography,Drama,War, Drama, Comedy,Drama,Romance, Family, Adventure,Drama,Family, Drama,Thriller, Drama,History,War"
Karel Höger,1909,1977,actor,"tt0151571,tt0194183,tt0054665,tt0039539",5.852839274495013,nm0405859,"Comedy,Drama,War, Drama,Sci-Fi,Thriller, Biography,Music, Crime,Drama,Thriller, Comedy, Drama,History, Comedy,Crime, Drama,Romance, Animation,Fantasy, Adventure,Animation,Comedy, Crime,Drama, Drama, Drama,War, Biography,Drama, Comedy,Musical,Romance, Comedy,Crime,Mystery"
Jeetendra,1942,NA,"actor,miscellaneous,assistant_director","tt0400565,tt0154857,tt1024943,tt0186799",5.642769438145997,nm0420090,"Thriller, Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Horror, Comedy,Drama, Family,Romance, Action,Drama,Family, Action,Adventure,Comedy, Action,Adventure,Crime, Action,Romance, Action,Adventure,Drama, Romance, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Musical,Romance, Action,Comedy,Musical, Drama,Family,Romance, Romance,Thriller, Drama,Fantasy,Romance, Drama,Fantasy, Crime,Mystery,Thriller, Action,Drama, Drama,Romance, Crime,Drama,Romance, Drama,Fantasy,Horror, Comedy,Romance,Thriller, Drama,Family, Adventure,Drama, Action,Adventure,Romance, Fantasy, Action,Crime,Drama, Drama, Drama,Family,Musical, Action,Crime, Comedy,Drama,Romance, Family, Drama,Thriller"
Ben Johnson,1918,1996,"actor,stunts,miscellaneous","tt0065214,tt0068638,tt0087985,tt0067328",5.505209427572367,nm0424565,"Thriller, Comedy, Drama,Sport, Drama,Romance,Western, Drama,Horror, Horror,Mystery,Thriller, Action,Biography,Crime, Drama,Romance, Western, Drama,Mystery,Western, Drama,Western, Biography,Drama,Western, Crime,Drama,Horror, Drama,Family, Horror,Sci-Fi,Thriller, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama,Family,Western, Action,Crime,Thriller, Action,Comedy,Drama, Comedy,Western, Adventure,Drama,Romance"
Robert Kerman,1947,2018,"actor,producer","tt0078935,tt0093640,tt0145487,tt0081112",5.470041314947753,nm0449404,"Adult,Horror,Mystery, Adult,Crime,Drama, Adult,Fantasy, Adult,Comedy,Drama, Comedy, Adult,Crime,Mystery, Documentary, Adventure,Horror, Adult,Drama, Adult,Horror, Adult,Sci-Fi, Adult,Comedy,Crime, Drama, Adult,Mystery, Adult,Comedy,Fantasy, Adult,Crime, Adult, Adult,Drama,Romance, Adult,Comedy,Romance, Adult,Comedy, Adult,Drama,Fantasy"
Akshaye Khanna,1975,NA,"actor,music_department","tt0118751,tt15501640,tt0292490,tt1017456",5.989549211347924,nm0451379,"Action,Thriller, Crime,Drama,Thriller, Drama,Musical,Romance, Romance,Thriller, Comedy,Mystery,Thriller, Comedy,Crime, Drama,Romance, Comedy,Drama, Crime,Mystery,Thriller, Crime,Drama,Romance, Action,Drama,History, Biography,Drama,History, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Crime,Drama, Crime,Drama,Mystery, Action,Romance, Comedy,Romance, Action,Comedy,Crime, Romance, Biography,Drama, Action,Drama,Romance, Comedy,Musical,Romance, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama"
Marek Kondrat,1950,NA,"actor,director","tt0230656,tt0330243,tt0794399,tt0114204",5.79468184348855,nm0464945,"Adventure,Comedy,War, Action,Thriller, Adventure,Comedy,History, Comedy, Action,Comedy, Action,Comedy,Family, Animation, Drama,History, Comedy,Crime, Comedy,Drama, Action,Drama, Drama,Family, Comedy,Thriller, Comedy,Drama,Family, Fantasy, Action,Crime,Drama, Drama, Drama,Mystery, Comedy,Fantasy, Action,Drama,Thriller, Comedy,Drama,Romance, Comedy,Drama,History"
Louis Koo,1970,NA,"actor,producer,soundtrack","tt0841150,tt7245176,tt7375466,tt7979580",5.600940850061781,nm0465503,"Action,Comedy,Fantasy, Crime,Drama,Thriller, Action, Crime, Comedy, Action,Comedy, Action,Drama,Mystery, Horror,Mystery, Action,Biography,Crime, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Action,Adventure,Comedy, Crime,Thriller, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Romance, Action,Crime,Mystery, Fantasy,Horror, Action,Crime,Thriller, Action,Comedy,Drama, Action,Fantasy,Thriller, Comedy,Horror, Crime,Horror,Mystery, Comedy,Family,Fantasy, Action,Fantasy, Comedy,Horror,Thriller, Drama,Romance, Crime,Mystery,Thriller, Comedy,Mystery, Action,Drama, Action,Crime,History, Biography,Drama,History, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Biography,Drama, Action,Adventure,Fantasy, Mystery,Thriller, Action,Crime, Comedy,Drama,Romance, Family"
Denis Lavant,1961,NA,"actor,writer,soundtrack","tt0086994,tt2076220,tt0091497,tt0209933",5.964587727870297,nm0491777,"Thriller, Drama,Sci-Fi,Thriller, History, Crime,Drama,Thriller, Adventure, Biography,History, Drama,Horror,Thriller, Drama,Fantasy, Documentary,Drama, Comedy,Drama, Crime,Drama,Romance, Documentary, Documentary,History, Drama,Romance, Drama, Drama,War, Drama,Mystery, Comedy,Drama,Romance, Documentary,Fantasy, Crime,Mystery"
Sergi López,1965,NA,"actor,soundtrack","tt0301199,tt0216800,tt0204709,tt0457430",5.736792494571186,nm0530365,"Comedy,Drama,Mystery, Crime,Drama,Thriller, Comedy,Drama,Sci-Fi, Comedy, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Drama,Mystery,Thriller, Drama,History,Horror, Comedy,Drama,Fantasy, Animation,Biography,Drama, Adventure,Drama, Crime,Thriller, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Crime, Drama, Biography,Drama, Animation,Drama, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Thriller, Drama,Fantasy,War"
Guy Madison,1922,1996,"actor,producer,soundtrack","tt0048992,tt0048077,tt0062816,tt0039036",4.990508497072797,nm0534972,"Action,Drama,War, Crime,Drama,Thriller, Adventure,Drama,Western, Adventure, Comedy,Family,Sci-Fi, Horror,Romance,Sci-Fi, Drama,Romance,Western, Adventure,History,War, Adventure,Drama,History, Crime,Drama,Film-Noir, Crime,Drama,Romance, Western, Action,Drama, Adventure,Western, Drama,Western, Action,Drama,Western, War, Action,Adventure,Drama, Adventure,Sci-Fi,Thriller, Drama, Drama,War, Mystery,Thriller, Action,Adventure,Fantasy, Adventure,Sci-Fi, Action,Crime, Crime,Drama,Western"
Mammukoya,1946,2023,actor,"tt0282778,tt7268738,tt13551614,tt0228808",6.41579436742186,nm0541126,"Thriller, Action, Comedy, Action,Comedy, Horror, Drama,Fantasy, Animation,Drama,Family, Comedy,Drama, Action,Drama, Drama,Romance, Drama,Family, Comedy,Drama,Family, Crime,Drama, Drama,Music, Drama, Action,Crime,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama, Drama,Thriller, Drama,Musical"
Mehmood,1932,2004,"actor,music_department,director","tt0068305,tt0109117,tt0234174,tt0327648",6.055639668028746,nm0576454,"Thriller, Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Comedy,Drama, Musical,Romance, Family,Romance, Action,Drama,Family, Comedy,Crime,Drama, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama, Romance, Action,Crime,Mystery, Action,Drama,Romance, Comedy,Musical,Romance, Comedy,Drama,Musical, Action,Comedy,Drama, Comedy,Drama,History, Drama,Musical,Romance, Action,Comedy,Musical, Drama,Family,Romance, Drama,Romance,Thriller, Drama,Romance, Drama,Family, Action,Drama,Musical, Comedy,Thriller, Action,Crime,Drama, Comedy,Romance, Drama,Music, Drama, Comedy,Horror,Mystery, Mystery,Thriller, Drama,Family,Musical, Comedy,Drama,Romance"
Per Oscarsson,1927,2010,"actor,writer,director","tt0081579,tt0088015,tt1216487,tt0061042",5.4258861544723995,nm0651807,"Comedy, Horror, Crime,Horror,Thriller, Comedy,Drama, Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Horror, Horror,Sci-Fi, Adventure,Drama, Crime,Drama,Mystery, Crime,Drama, Drama, Drama,War, Biography,Drama, Family, Comedy,History,War"
Rudolf Platte,1904,1984,"actor,soundtrack","tt0284174,tt0051053,tt0084654,tt0023046",7.115919300620224,nm0686915,"Crime,Drama, Comedy,Romance, Comedy, Drama, Drama,War, Comedy,Music, Comedy,Musical, Comedy,Music,Romance, Comedy,Musical,Romance, Comedy,Crime, Comedy,Drama, Musical"
Takahiro Sakurai,1974,NA,"actor,soundtrack,producer","tt6574146,tt0994314,tt11032374,tt0385700",6.057736316624167,nm0757327,"Action,Animation,Drama, Animation,Drama,Thriller, Adventure,Animation,Drama, Animation, Action,Animation,Sci-Fi, Action,Animation, Animation,Drama,Music, Adventure,Animation,Horror, Action,Adventure,Animation, Adventure,Animation,Fantasy, Animation,Comedy,Drama, Action,Animation,Comedy"
Sam Worthington,1976,NA,"actor,producer,director","tt0800320,tt1630029,tt0438488,tt0499549",5.7295411461366,nm0941777,"Action,Thriller, Drama,Mystery,Romance, Action, Crime,Drama,History, Comedy,Crime,Thriller, Drama,Fantasy, Crime,Sci-Fi,Thriller, Drama,Romance, Drama,Mystery,Thriller, Drama,Western, Drama,Family, Biography,Drama,History, Action,Drama,Horror, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Biography,Drama,Sport, Action,Adventure,Fantasy, Biography,Crime,Drama, Action,Crime,Thriller, Comedy,Drama,Romance, Crime,Drama,Fantasy, Drama,Thriller,Western, Drama,Thriller"
Jaishankar,1938,2000,actor,"tt3424792,tt10703746,tt2044079,tt0293456",6.145282816146145,nm1126254,"Action,Comedy,Fantasy, Action, Crime, Comedy, Action,Comedy, Horror, Comedy,Drama, Action,Drama, Mystery, Drama,Romance, Drama,Family, Action,Drama,Musical, Adventure,Crime,Drama, Action,Crime,Drama, Crime,Drama, Drama, Action,Comedy,Crime, Mystery,Thriller, Crime,Drama,Musical, Action,Drama,Romance, Action,Crime,Mystery, Crime,Drama,Music, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Musical, Musical"
Siddique,1962,NA,"actor,producer,music_department","tt3417422,tt0401321,tt6707906,tt5598764",6.267302871726319,nm1388202,"Comedy,Fantasy,Romance, Action,Thriller, Crime,Drama,Thriller, Action, Comedy, Horror, Action,Comedy, Action,Drama,Mystery, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Crime,Drama, Crime,Thriller, Comedy,Drama,Family, Crime,Drama,Family, Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Romance, Action,Crime,Mystery, Action,Drama,Romance, Action,Horror,Thriller, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Thriller, Action,Comedy,Drama, Action,Mystery,Thriller, Comedy,Horror, Musical, Comedy,Sport,Thriller, Drama,Romance,Thriller, Crime,Mystery,Thriller, Action,Drama, Comedy,Mystery, Drama,Romance, Action,Drama,History, Comedy,Thriller, War, Action,Crime,Drama, Comedy,Romance, Drama, Comedy,Drama,Music, Action,Adventure,Thriller, Biography,Drama, Mystery,Thriller, Comedy,Drama,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Sean Bean,1959,NA,"actor,producer,animation_department","tt0167261,tt1181791,tt0120737,tt0944947",6.187943321513018,nm0000293,"Thriller, Action,Thriller, Horror,Mystery, Action,Drama,Sci-Fi, Drama,Mystery,Thriller, Documentary, Crime,Thriller, Comedy,Drama,Family, Crime,Drama, Action,Adventure,Drama, Adventure,Sci-Fi,Thriller, Drama,History,Romance, Drama,Sport, Drama,Romance,Thriller, Drama,Fantasy, Horror,Mystery,Thriller, Crime,Drama,Romance, Drama,Romance, Drama,Fantasy,Horror, Action,Drama,History, Action,Adventure,Animation, Biography,Drama,History, Action,Crime,Drama, Action,Adventure,Sci-Fi, Action,Adventure,Thriller, Biography,Crime,Drama, Action,Adventure,Mystery, Crime,Drama,Music, Family, Adventure,Drama,Family, Drama,Thriller"
Mark Hamill,NA,NA,"actor,soundtrack,producer","tt0076759,tt2527336,tt0080684,tt0086190",6.724677541288978,nm0000434,"Action,Comedy,Fantasy, Adventure,Family,Musical, Action,Comedy, Sci-Fi,Thriller, Adventure,Animation,Sci-Fi, Horror,Romance,Thriller, Documentary,War, Documentary, Action,Animation,Crime, Comedy,Crime,Drama, Crime,Drama, Action,Adventure,Crime, Action,Horror,Thriller, Action,Drama,Thriller, Adventure,Comedy, Adventure,Animation,Family, Action,Adventure,Animation, Horror,Sci-Fi, Animation,Comedy,Music, Documentary,Sci-Fi, Action,Crime,Drama, Drama,Music, Action,Adventure,Sci-Fi, Drama, Biography,Documentary,Family, Drama,War, Action,Adventure,Fantasy, Animation,Comedy,Family, Comedy,Fantasy, Adventure,Sci-Fi, Comedy,Drama,Romance, Sci-Fi"
Michael Ironside,1950,NA,"actor,producer,writer","tt0092099,tt0081455,tt0100802,tt0120201",5.875719845001363,nm0000461,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action, Crime,Mystery,Romance, Adventure,Comedy,Family, Comedy, Drama,Horror,Thriller, Drama,Horror, Action,Sci-Fi, Comedy,Drama, Documentary, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Horror,Thriller, Action,Drama,Family, Drama,Family,Sport, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama, Action,Adventure,Drama, Fantasy,Horror,Mystery, Drama,Horror,Mystery, Fantasy,Horror, Adventure,Family, Action,Drama,Thriller, Action,Horror,Sci-Fi, Drama,Romance,Thriller, Mystery,Sci-Fi,Thriller, Drama,History, Comedy,Horror,Thriller, Action,Drama, Action,Adventure,Animation, Drama,Western, Drama,Family, Action,Horror,Mystery, Action,Crime,Drama, Action,Sci-Fi,Thriller, Action,Adventure,Sci-Fi, Drama, Drama,War, Action,Comedy,Crime, Mystery,Thriller, Action,Adventure,Fantasy, Biography,Drama, Comedy,Fantasy, Comedy,Drama,Romance, Action,Drama,Sport, Drama,Thriller, Sci-Fi"
