primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Ron Oliver,NA,NA,"director,writer,producer","tt14715170,tt0093176,tt21906206,tt10921042",5.224081538473819,nm0646987,"Comedy,Family,Music, Comedy,Fantasy,Romance, Action,Thriller, Crime,Drama,Thriller, Crime,Mystery,Romance, Action,Horror,Sci-Fi, Adventure,Comedy,Family, Crime,Mystery,Thriller, Drama,Romance, Drama,Mystery,Thriller, Crime,Drama,Mystery, Comedy,Romance, Drama, Romance, Comedy,Family,Romance, Comedy,Family,Mystery, Comedy,Fantasy, Action,Crime,Thriller, Comedy,Drama,Romance, Family, Comedy,Family, Drama,Thriller, Comedy,Horror"
Alain Payet,1947,2007,"director,assistant_director,writer","tt1389541,tt1389478,tt1389539,tt1327695",4.731261178135779,nm0668201,"Adventure, Action,Adventure,Drama, Comedy, Drama,Thriller,War, Drama,Horror,Thriller, Adult, Adult,Comedy, Adult,Horror"
Kanti Shah,NA,NA,"director,producer,actor","tt0497915,tt0396805,tt1027835,tt1027849",5.793376133347694,nm1328135,"Adventure,Drama,Musical, Action,Thriller, Action, Action,Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Horror, Action,Comedy,Crime, Romance, Comedy, Drama,Romance, Action,Drama"
Roy Ward Baker,1916,2010,"director,assistant_director,miscellaneous","tt0081178,tt0051994,tt0057610,tt0068230",5.5338872624326125,nm0001928,"Drama,History,War, Drama,Film-Noir,Mystery, Action,Drama,War, Action,Thriller, Action, Crime,Drama,Thriller, Adventure,Drama,War, Drama,Fantasy,Romance, Horror, Drama,Romance,Western, Drama,History, Comedy,Drama, Action,Drama, Horror,Mystery,Sci-Fi, Crime,Drama,Romance, Horror,Sci-Fi, Comedy,Drama,Thriller, Crime,Sci-Fi, Action,Horror, Action,Crime,Drama, Comedy,Horror,Musical, Adventure,Comedy,Crime, Drama, Drama,Horror,Mystery, Adventure,Drama,Romance, Crime,Mystery"
Henry Barakat,1914,1997,"director,writer,producer","tt0462689,tt0372777,tt0366442,tt0309658",5.920436031353143,nm0052897,"Thriller, Drama,Musical,Romance, Crime, Comedy, Drama,Romance, Comedy,Drama, Action,Drama, Music,Romance, Adventure,Drama, Action,Adventure,Crime, Drama,Music, Comedy,Romance, Crime,Drama, Drama, Romance, Comedy,Musical,Romance, Drama,History,Romance, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Music,Romance, Drama,Musical, Musical"
Edward Bernds,1905,2000,"director,sound_department,writer","tt0049964,tt0046802,tt0052544,tt0046011",5.012745938885342,nm0076618,"Adventure,Romance,Sci-Fi, Adventure,Fantasy,Sci-Fi, Comedy,Family,Fantasy, Comedy, Drama,Sport, Comedy,Horror,Sci-Fi, Comedy,Family,Sci-Fi, Comedy,Family,Western, Crime,Drama,Film-Noir, Western, Drama,Fantasy,Horror, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Adventure,Crime,Drama, Crime,Drama, Comedy,Romance, Action,Crime,Drama, Comedy,Family"
Bharathan,1947,1998,"director,art_director,writer","tt0105575,tt0155507,tt0155969,tt0156126",6.191011382097612,nm0080245,"Drama,Musical,Romance, Crime,Drama, Drama, Romance, Crime,Drama,Musical, Action,Drama,Romance, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Comedy,Drama,Romance, Drama,Family, Comedy,Crime,Drama"
Doug Campbell,NA,NA,"director,writer,assistant_director","tt5252624,tt2739524,tt8942908,tt0153098",4.585422351246749,nm0132414,"Thriller, Crime,Thriller, Crime,Drama,Thriller, Crime,Drama,Mystery, Drama, Drama,Horror, Mystery,Thriller, Drama,Horror,Mystery, Comedy,Horror,Thriller, Documentary,Drama, Drama,Mystery,Thriller, Drama,Thriller, Horror,Thriller"
Josée Dayan,1943,NA,"director,producer,writer","tt0277622,tt12104016,tt0167565,tt0429046",5.260100345446801,nm0196797,"Biography,Drama,History, Action,Drama,Music, Crime,Thriller, Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Comedy, Drama, Adventure, Drama,History, Biography,Drama,Romance, Documentary, Drama,Thriller"
Nader Galal,1941,2014,"director,actor,writer","tt0424830,tt15542142,tt4020008,tt30229644",5.267996596106207,nm0301580,"Adventure,Drama,Musical, Action,Thriller, Action, Crime, Comedy, Drama,Romance,Thriller, Adventure,Comedy,Drama, Drama,Romance, Comedy,Drama, Action,Drama, Mystery, Comedy,Drama,Fantasy, Biography,Drama,History, Action,Adventure,Comedy, Comedy,Romance, Crime,Drama,Mystery, Action,Crime,Drama, Drama, Action,Comedy,Crime, Action,Crime,Romance, Drama,Thriller"
Suresh Krishna,1959,NA,"director,writer,assistant_director","tt0355914,tt0392360,tt0139876,tt0814295",5.929002503186984,nm0471452,"Action,Thriller, Action, Drama,Musical,Romance, Drama,Romance, Action,Drama, Comedy,Drama, Comedy,Drama,Fantasy, Musical,Romance, Action,Drama,Fantasy, Comedy,Romance, Drama,Music, Action,Crime,Drama, Drama, Romance, Action,Drama,Romance, Action,Crime,Thriller, Family"
Luis Lucia,1914,1984,"writer,director,production_manager","tt0059940,tt0045933,tt0053075,tt0054214",5.065032036199245,nm0524551,"Comedy, Drama, Action,Adventure,Drama, Biography,Drama, Comedy,Musical, Drama,History, Comedy,Fantasy, Comedy,Musical,Romance, Comedy,Drama,Musical, Comedy,Drama, Drama,Romance, Drama,Musical, Musical"
Sibi Malayil,1956,NA,"director,assistant_director,actor","tt0237038,tt0237309,tt0389973,tt0237009",6.431773425519095,nm0539034,"Action,Thriller, Drama,Musical,Thriller, Drama,Musical,Romance, Drama,Horror,Musical, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Action,Drama, Action,Crime,Drama, Drama, Romance, Action,Drama,Thriller, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical"
Niazi Mostafa,1911,1986,"director,writer,cinematographer","tt0370277,tt0252280,tt0317121,tt0271179",5.732644217673343,nm0609200,"Thriller, Adventure,Comedy,Romance, Crime,Drama,Thriller, Comedy, Comedy,Drama, Comedy,Sci-Fi, Comedy,Drama,Fantasy, Musical,Romance, Fantasy,Romance, Crime,Drama, Thriller,Western, Romance, Action,Drama,Romance, Comedy,Musical,Romance, Drama,History,Romance, Comedy,Drama,Musical, History, Comedy,Family,Fantasy, Drama,Romance,Thriller, Crime,Drama,Romance, Drama,Romance, Action,Drama,History, Biography,Drama,History, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Biography,Drama, Comedy,Fantasy, Comedy,Drama,Romance, Drama,Musical"
Domenico Paolella,1915,2002,"director,writer,assistant_director","tt0058879,tt0058152,tt0183451,tt0057629",4.97506399372036,nm0659992,"Adventure, Comedy, Crime,Drama,Romance, Western, Adventure,Crime,Sci-Fi, Drama,Western, Adventure,Drama, Crime,Drama, Comedy,Romance, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Comedy,Musical, Adventure,Fantasy, Action,Crime,Thriller, Musical"
Steven Soderbergh,1963,NA,"producer,director,cinematographer","tt1291580,tt0098724,tt0181865,tt0195685",5.8384876325479835,nm0001752,"Drama,Mystery,Romance, Crime,Drama,Thriller, Drama,Sport, Drama,Mystery,Sci-Fi, Drama,History, Drama,Romance, Comedy,Drama, Documentary, Comedy,Crime,Drama, Biography,Drama,History, Crime,Thriller, Crime,Drama,Mystery, Comedy,Romance, Biography,Drama,Music, Drama, Action,Comedy,Crime, Drama,Horror,Mystery, Biography,Drama, Action,Drama,Thriller, Drama,Thriller, Biography,Comedy,Crime"
Sidney J. Furie,1933,NA,"director,writer,producer","tt0059319,tt0060120,tt0091278,tt0094074",5.391205274352287,nm0002089,"Thriller, Action,Thriller, Action,Drama,War, Comedy, Horror, Drama,Romance,War, Drama,Horror, Biography,Drama,Romance, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Crime,Drama,Mystery, Crime,Drama, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Drama,Music,Romance, Action,Thriller,War, Drama,Romance,Thriller, Drama,Romance, Action,Drama, Action,Drama,History, Action,Crime,Drama, Action,Adventure,Sci-Fi, Biography,Drama,Music, Drama, Drama,War, Comedy,Drama,Music, Music,Musical,Romance, Action,Comedy,Crime, Comedy,Musical, Comedy,Sport, Drama,Thriller"
Kostas Karagiannis,1932,1993,"director,writer,producer","tt7538944,tt0184763,tt0231498,tt0231494",4.900174805449261,nm0136025,"Drama,Musical,Romance, Crime, Comedy, Adventure,Drama,War, Horror, Comedy,Drama, Crime,Drama,Romance, Drama,Romance, Comedy,War, Horror,Thriller, Biography,Drama,History, Crime,Thriller, Comedy,Romance, Crime,Drama, Action,Crime,Drama, Drama, Action,Comedy,Crime, Drama,War, Comedy,Musical, Comedy,Sport, Comedy,Drama,Musical, Action,Crime, Comedy,Drama,Romance, Drama,Thriller, Adventure,Drama,Romance"
Jeffrey Lau,NA,NA,"writer,director,producer","tt0373074,tt0112778,tt0114996,tt0112913",5.464744158204909,nm0311508,"Action,Comedy,Fantasy, Comedy,Fantasy,Romance, Action, Action,Comedy,Horror, Action,Comedy,Musical, Comedy,Crime,Horror, Comedy, Drama,Fantasy,Romance, Action,Comedy, Drama,Romance, Comedy,Romance,Thriller, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Fantasy, Comedy,Romance, Drama, Action,Comedy,Crime, Comedy,Fantasy, Comedy,Sport, Action,Comedy,Drama, Comedy,Horror"
Meng-Hua Ho,1923,2009,"director,writer,assistant_director","tt0063831,tt0072432,tt0065172,tt0067358",5.582581535345163,nm0387354,"Comedy,Fantasy,Romance, Action, Adventure,Fantasy,Musical, Comedy, Drama,Family,Romance, Horror, Action,Adventure, Drama,History, Drama,Romance, Action,Drama, Action,Adventure,Horror, Fantasy,Musical, Comedy,Drama, Adventure,Comedy,Fantasy, Adventure,Drama, Action,Crime,Drama, Action,Adventure,Drama, Drama, Drama,Mystery, Fantasy,Horror, Action,Comedy,Drama, Action,Crime,Horror, Drama,Musical"
Lee H. Katzin,1935,2002,"director,assistant_director,production_manager","tt0067334,tt0062589,tt0060009,tt0086759",5.553696655527807,nm0441914,"Thriller, Crime,Mystery, Action,Thriller, Action,War, Drama,Horror,Sci-Fi, Action,Fantasy, Drama,Sport, Comedy,Music, Action,Sci-Fi, Comedy,Drama, Western, Drama,Western, Comedy,Crime,Drama, Adventure,Crime,Drama, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Drama, Action,Adventure,Drama, Drama, Action,Adventure,Fantasy, Drama,Sci-Fi, Action,Adventure,War, Sci-Fi"
Joel Lamangan,NA,NA,"director,actor,writer","tt0113082,tt9389924,tt3886718,tt0479725",6.2909270619882856,nm0482774,"Thriller, Crime,Drama,Thriller, Crime,Drama,History, Comedy, Drama,Romance,War, Biography, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Action,Drama, Drama,Family, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Family, Drama, Romance, Action,Biography,Drama, Action,Drama,Thriller, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Thriller"
Yasuzô Masumura,1924,1986,"director,writer,assistant_director","tt0228175,tt0309647,tt0054482,tt0143203",5.935324405156193,nm0557945,"Drama,Mystery,Romance, Action,Crime,War, Comedy, Drama,Romance,War, Drama,Horror, Drama,History, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Action,Drama, Crime,Thriller, Crime,Drama,Mystery, Adventure,Comedy,Crime, Action,Crime,Drama, Crime,Drama, Drama, Drama,War, Drama,Mystery, Action,Crime, Comedy,Drama,Romance, Drama,Thriller"
Roberto Rossellini,1906,1977,"writer,director,producer","tt0046511,tt0039417,tt0038890,tt0038823",5.6978544992157385,nm0744023,"History, Biography,History, Biography,Comedy,Drama, Drama,History, Biography, Documentary,Drama, Comedy,Drama, Drama,Romance, Documentary, Biography,Drama,History, Drama, Drama,War, Documentary,Music, Comedy,Fantasy"
Nejat Saydam,1929,2000,"director,writer,actor","tt0263689,tt0404442,tt0487343,tt1196617",5.40253921939659,nm0768422,"Comedy,Fantasy,Romance, Crime,Drama,Thriller, Adventure, Drama,Family,Romance, Comedy, Comedy,Horror,Sci-Fi, Drama,Romance,War, Adventure,Comedy,Drama, Comedy,Drama, Drama,Romance, Adventure,Drama, Adventure,Crime,Drama, Comedy,Romance, Drama, Romance, Comedy,Drama,Romance, Adventure,Drama,Romance, Drama,History,War"
Géza von Cziffra,1900,1989,"writer,director,assistant_director","tt0041493,tt0047018,tt0045567,tt0045217",5.320009343687803,nm0025926,"Drama,Mystery,Romance, Crime,Musical, Adventure, Comedy,Crime,Music, Comedy, Comedy,Music, Comedy,Music,Romance, Comedy,Crime, Crime,Drama, Drama, Comedy,Musical, Comedy,Musical,Romance, Adventure,Comedy,Musical, Drama,Musical, Musical"
Franz Antel,1913,2007,"director,writer,producer","tt0048684,tt0052212,tt0082087,tt0115721",5.462638713479999,nm0030762,"Thriller, Comedy, Musical,Romance,Sport, Comedy,Music, Drama,History, Adventure,Comedy,Drama, Comedy,Music,Romance, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, History,Thriller, Music,Romance, Adventure,Drama, Action,Adventure,Comedy, Comedy,Romance, Action,Comedy,Western, Drama,Music, Biography,Drama,Music, Drama, Romance, Comedy,Musical, Comedy,Musical,Romance"
Sathyan Anthikad,1955,NA,"director,music_department,writer","tt8286926,tt0255675,tt0356121,tt4553712",6.326947546378896,nm0030791,"Crime,Drama,Thriller, Comedy, Comedy,Drama, Drama,Romance, Drama,Family, Comedy,Drama,Thriller, Comedy,Thriller, Comedy,Drama,Family, Crime,Drama, Comedy,Romance, Drama, Romance, Comedy,Family,Romance, Comedy,Fantasy, Comedy,Drama,Romance, Action,Comedy,Drama"
James Benning,1942,NA,"director,editor,cinematographer","tt17043566,tt1261422,tt1124078,tt0445158",5.841031159811862,nm0072159,"Crime,Drama, Drama, Crime,Documentary, Documentary"
Dick Lowry,1944,NA,"director,producer,actor","tt0301227,tt0119501,tt0078087,tt0086325",5.575828183327188,nm0523310,"Crime,Drama,Thriller, Crime,Drama,History, Crime,Mystery,Romance, Drama,Family,Romance, Comedy,Family,Sci-Fi, Comedy,Drama,Sport, Sci-Fi,Thriller, Action,Drama,Sci-Fi, Crime,Sci-Fi,Thriller, Adventure,Drama,Thriller, Comedy,Drama, Western, Action,Drama, Drama,Western, Drama,Family, Action,Drama,Western, Adventure,Drama, Action,Crime,Drama, Crime,Drama, Biography,Drama,Music, Drama, Action,Comedy,Crime, Biography,Drama, Adventure,Family, Action,Drama,Thriller, Comedy,Family, Drama,Thriller"
Nick Millard,1941,2022,"director,writer,actor","tt0325381,tt0253368,tt1468831,tt0371987",4.450111496884638,nm0587741,"Drama,Fantasy,Romance, Comedy, Horror, Comedy,Drama, Drama,Romance, Action,Drama, Adult,Drama, Horror,Thriller, Biography,Documentary, Drama, Action,Adventure,Thriller, Comedy,Fantasy, Adult, Drama,Thriller, Adult,Comedy"
Darrell Roodt,1962,NA,"director,writer,miscellaneous","tt6149936,tt0419279,tt4786108,tt0118927",5.890379205958735,nm0740213,"Thriller, Action,Thriller, Adventure,Fantasy,Sci-Fi, Action, Action,Horror,Sci-Fi, Comedy, Horror, Action,Horror,War, Comedy,Drama, Horror,Sci-Fi, Drama,Family, Biography,Drama,History, Crime,Drama, Adventure,Comedy,Crime, Action,Crime,Drama, Crime,Drama,Mystery, Drama, Romance, Drama,Horror,Mystery, Adventure,Drama,Horror, Drama,Thriller, Drama,Musical"
Ralph Thomas,1915,2001,"director,writer,editor","tt0050323,tt0048001,tt0055234,tt0046921",5.305857237415369,nm0859387,"Comedy,Drama,War, Drama,Mystery,Romance, Crime,Drama,Thriller, Adventure,Drama,War, Comedy, Drama,Romance,War, Comedy,Crime, Drama,Romance, Crime,Mystery,Thriller, Drama,Family, Comedy,Crime,Drama, Action,Adventure,Comedy, Adventure,Drama, Adventure,Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Drama,War, Comedy,Fantasy, Drama,History,Romance, Action,Drama,Thriller"
John Bradshaw,1952,NA,"assistant_director,director,producer","tt0206501,tt1509119,tt12787842,tt1202521",5.440839659461499,nm0103498,"Thriller, Action,Thriller, Comedy,Family,Fantasy, Crime, Comedy, Drama,Family,Romance, Horror,Mystery,Thriller, Comedy,Crime, Drama,Romance, Family,Romance, Comedy,Drama,Family, Documentary,History,War, Comedy,Romance, Drama, Romance, Drama,Horror,Mystery, Fantasy,Horror,Sci-Fi, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller, Drama,Family,Fantasy, Drama,Music,Romance, Sci-Fi"
Clifton Ko,1958,NA,"actor,director,producer","tt0134836,tt9581518,tt3902214,tt0084775",5.492872103138357,nm0170504,"Comedy,Fantasy,Horror, Action,Comedy,Fantasy, Comedy,Family,Fantasy, Comedy, Biography, Comedy,Crime, Comedy,Family,Horror, Comedy,Drama,Family, Comedy,Romance, Drama, Biography,Drama, Comedy,Musical,Romance, Comedy,Drama,Romance, Comedy,Family, Drama,Musical, Comedy,Horror"
Temel Gürsu,1945,NA,"director,assistant_director,actor","tt14636064,tt8452114,tt0184050,tt8472982",4.600186937562801,nm0351645,"Crime,Romance,Thriller, Comedy, Comedy,Music,Romance, Drama,Romance, Comedy,Drama, Adventure,Drama, Comedy,Drama,Family, Adventure,Romance, Comedy,Romance, Drama,Music, Drama, Action,Drama,Romance, Adventure,Comedy, Drama,Thriller, Drama,Music,Romance, Adventure,Drama,Romance"
Andrew Lau,1960,NA,"cinematographer,director,producer","tt0338564,tt0369060,tt0834902,tt10218664",5.446726856752351,nm0490487,"Action,Thriller, Action, Crime,Drama,Thriller, Crime, Comedy, Drama,Horror, Crime,Horror,Thriller, Comedy,Drama, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Romance, Action,Crime,Thriller, Action,Comedy,Drama, Comedy,Horror, Comedy,Drama,Horror, Action,Fantasy, Action,Romance,Sci-Fi, Drama,History, Drama,Romance, Action,Drama, Action,Drama,History, Action,Fantasy,Sci-Fi, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Action,Adventure,Fantasy, Action,Crime, Animation,Comedy,Drama"
Joseph Sargent,1925,2014,"director,actor,producer","tt0086014,tt0093300,tt0060028,tt0072251",5.977132361289226,nm0765121,"Adventure,Drama,Western, Adventure, Sci-Fi,Thriller, Drama,History, Horror,Sci-Fi, Action,Adventure,Comedy, Adventure,Horror,Thriller, Biography,Drama,History, Crime,Drama, Drama,Music, Action,Crime,Drama, Biography,Drama,Music, Drama, Drama,War, Biography,Drama, Drama,Sci-Fi,Sport, Drama,Sci-Fi, Action,Crime,Thriller, Comedy,Drama,Romance"
Jing Wong,1955,NA,"producer,writer,director","tt0885507,tt0241222,tt3444184,tt0489067",5.4800186900170855,nm0939147,"Action,Comedy,Fantasy, Comedy,Fantasy,Romance, Action, Comedy, Action,Comedy, Horror, Action,Sci-Fi, Comedy,Crime, Action,Biography,Crime, Comedy,Drama, Action,Comedy,History, Comedy,Crime,Drama, Action,Adventure,Comedy, Crime,Drama, Action,Adventure,Crime, Action,Comedy,Mystery, Action,Fantasy,History, Crime,Horror, Action,Crime,Thriller, Action,Comedy,Drama, Comedy,Horror, Comedy,Drama,Horror, Action,Fantasy, Action,Comedy,Sci-Fi, Drama,Romance, Action,Drama, Crime,Mystery,Thriller, Crime,Drama,Romance, Action,Crime,History, Comedy,Romance, Action,Crime,Drama, Action,Comedy,Crime, Comedy,Fantasy, Comedy,Crime,Mystery"
Jonathan Demme,1944,2017,"director,producer,writer","tt0107818,tt0368008,tt1084950,tt0102926",6.1754203765171765,nm0001129,"Crime,Drama,Thriller, Comedy, Drama,Romance,War, Drama,Mystery,Sci-Fi, Music, Biography,Documentary,History, Comedy,Drama, Action,Drama, Drama,Romance, Documentary, Drama,History,Horror, Biography,Documentary, Drama, Documentary,Music, Comedy,Drama,Music, Action,Comedy,Crime, Mystery,Thriller, Mystery,Romance,Thriller, Comedy,Crime,Romance, Action,Comedy,Drama"
Pedro Lazaga,1918,1979,"director,writer,assistant_director","tt0059611,tt0043789,tt0047335,tt0061470",5.050050161711426,nm0002815,"Crime, Comedy, Drama,Romance,Sci-Fi, Comedy,Crime, Comedy,Drama, Mystery, Drama,Romance, Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Drama,War, Biography,Drama, Comedy,Musical, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Western, Drama,Musical, Comedy,Horror"
Yuen Chor,1934,2022,"director,writer,actor","tt0089374,tt0350342,tt0082079,tt0211753",5.7177367894491455,nm0159201,"Thriller, Action, Action,Fantasy, Comedy, Action,Drama,Mystery, Drama,Horror, Action,Adventure, Action,Fantasy,Horror, Drama,Romance, Action,Drama, Horror,Thriller, Action,Drama,Fantasy, Adventure,Drama, Action,Comedy,Romance, Action,Drama,Horror, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Crime, Action,Mystery, Drama, Action,Comedy,Crime, Adventure,Mystery, Action,Mystery,Thriller, Comedy,Crime,Mystery"
Alejandro Galindo,1906,1999,"director,writer,actor","tt0045762,tt0040327,tt0040341,tt0037570",5.785027944100163,nm0302143,"Adventure,Drama,Mystery, Crime,Drama,Thriller, Drama,Romance,War, Adventure,Comedy,Drama, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Comedy,Crime,Drama, Drama,Family, Comedy,Drama,Western, Comedy,Drama,Family, Adventure,Crime,Drama, Action,Crime,Drama, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Comedy,Family,Romance, Comedy,Musical, Comedy,Fantasy,Sci-Fi, Comedy,Crime,Fantasy, Drama,Music,Romance, Adventure,Crime,Family"
